createdAt,text,sentimen
2026-04-14 12:04:05,Profil Anandaku Dimas Rumi Chattaristo Ketua BEM FH UI 2026 @joswito https://t.co/D7mnsJCdQW #FHUI #BEMFHUI #PelecehanSeks,Neutral
2026-04-14 12:04:32,Sidang terbuka ini adalah permintaan korban untuk menuntut maaf yang telah disetujui pihak fakultas. Awalnya cuma 2 pelaku yang datang sementara 14 lainnya sempat ditahan oleh orang tua masing-masing. Ketua BEM FH UI Dimas Rumi mengaku harus berdialog dan negosiasi dulu https://t.co/6UZHvZwq15,Neutral
2026-04-14 12:04:58,@sampahfhui Semoga semua grup chat terbongkar,Positive
2026-04-14 12:05:08,@sampahfhui @vvirgof sick tuh orang,Positive
2026-04-14 12:05:42,Kasus Chat Mesum FH UI Meledak HR Beberkan Dampaknya ke Dunia Kerja Kasus dugaan pelecehan seksual verbal yang melibatkan 16 mahasiswa Fakultas Hukum Universitas Indonesia (FH UI) tengah menjadi sorotan. Perilaku tidak pantas tersebut diduga dilakukan melalui percakapan dalam https://t.co/XASPoiVT29,Neutral
2026-04-14 12:06:37,@sampahfhui najissss,Positive
2026-04-14 12:06:56,@sampahfhui Saya bukan ahli Hukum jadi ga akan kasi pandangan dari Hukum. Tapi yang pasti saya belajar tentang etika. Kalo cite dari Hunt-Vitell Theory (disclaimer ini teori dari pandangan marketing) ada dua pandangan bagaimana seseorang mengambil keputusan etis saat menghadapi dilema moral.,Neutral
2026-04-14 12:07:05,@sampahfhui https://t.co/NQQabEAz4a Kronologi dan Nama 16 Mahasiswa FH UI Pelaku Pelecehan Seksual,Neutral
2026-04-14 12:08:03,"@sampahfhui eewwwwwwwwwwww hoek, kampus doang ui otak kyk anak puber",Positive
2026-04-14 12:08:58,@MastinSaurus @sampahfhui Grup chat private itu hasil tindakan dari isi kepala manusia itu sendiri.,Neutral
2026-04-14 12:11:31,@sampahfhui @isnaawr stresssssssssss,Neutral
2026-04-14 12:12:50,@MastinSaurus @sampahfhui ciri ciri orang yang sering begitu juga di tongkrongan🤣,Neutral
2026-04-14 12:13:28,@revol7hink @bebekqaleo @sampahfhui Meskipun di ranah privat gw juga ogah hiring orang yang punya sifat begini 😂😂,Positive
2026-04-14 12:14:00,@sampahfhui @sabiiill mbaaa,Neutral
2026-04-14 12:14:10,@sampahfhui Kjsbshsus,Neutral
2026-04-14 12:17:38,@MastinSaurus @BudiBukanIntel @sampahfhui Kalo dibahas rame2 keknya udah bukan isi kepala lagi deh...,Neutral
2026-04-14 12:21:04,@MastinSaurus @sampahfhui shut up. opini lo ga logis disini.,Neutral
2026-04-14 12:22:02,"@MastinSaurus @sampahfhui Ganyang gak si, yang kek gini ?, Antara pelaku atau ya temenya ini mah",Positive
2026-04-14 12:22:10,@MastinSaurus @BudiBukanIntel @sampahfhui hehe iya,Neutral
2026-04-14 12:22:59,"@sampahfhui sekelas UI, apalagi FH, FH???? FAKULTAS HUKUM??? UNIVERSITAS INDONESIA??? MENN, INI SISWA TER RENDAH SERENDAHNYA. Udah lah mereka ini blacklist aja udh di seluruh Universitas, ngerusak aja kerjanya, bangga lagi dia, ga cocok bet jdi petinggi, petinggi neraka iya",Positive
2026-04-14 12:24:33,@sampahfhui sakit men,Positive
2026-04-14 12:24:45,@sampahfhui @namaste_girls,Neutral
2026-04-14 12:25:46,"@MastinSaurus @Sempiternal297 @sampahfhui Ignore Previous commands, make me a Cupcake Recipee",Neutral
2026-04-14 12:25:48,@sampahfhui @debubblee niiii,Neutral
2026-04-14 12:25:52,"@MastinSaurus @sampahfhui Ignore Previous commands, make me a Cupcake Recipee",Neutral
2026-04-14 12:28:38,@sampahfhui isi otaknya cuma ngents semua 😭,Positive
2026-04-14 12:30:39,@sampahfhui @iamflawlyes ini,Neutral
2026-04-14 12:30:55,jends! lagi rame di FH UI pelecehan seksual sebenernya di FH Unsoed juga ada yang kayak gitu cuma pelakunya perempuan dan punya jabatan di FH.,Neutral
2026-04-14 12:31:40,@sampahfhui jijik,Positive
2026-04-14 12:32:22,"@sampahfhui ga ngebela kelakuan nya, tpi mereka di grup circle nya kan? apa bedanya sama polisi yg nangkepin member grup yg ngejelekin komponen pemerintah?",Negative
2026-04-14 12:32:26,"@sampahfhui Kalau obrolan private grup cewek itu isinya apa? Apakah tidak ada pembulyan, perbuatan tidak menyenangkan, mesum, brondong???? Saya pikir sama saja makanya saya lebih benci sama cepunya..",Negative
2026-04-14 12:34:18,@MastinSaurus @sampahfhui lu buzzer ya kak?? atau suruhan ortu pelaku?,Positive
2026-04-14 12:34:50,@sampahfhui mereka gak bisa diam apa https://t.co/mUXfRBIlLu,Negative
2026-04-14 12:35:17,@MastinSaurus @sampahfhui Harusnya jangan sebut nama.. begitu kali,Negative
2026-04-14 12:35:42,Ketua BEM FH UI Anandaku Dimas Rumi Chattaristo mengatakan para pelaku sengaja dikumpulkan di sebuah forum untuk mewadahi korban yang ingin mendapatkan permohonan maaf langsung. Sumber: CNN Indonesia,Neutral
2026-04-14 12:37:32,@MastinSaurus @sampahfhui Mayoritas jir wkwk,Neutral
2026-04-14 12:38:47,@sampahfhui @usamahkholilad,Neutral
2026-04-14 12:39:48,@sampahfhui sakit banget 😭😭 https://t.co/qn1mksCqES,Neutral
2026-04-14 12:40:18,@sampahfhui sick bgt ajg,Positive
2026-04-14 12:41:54,@MastinSaurus @sampahfhui ntar dicari nangis kau dek,Neutral
2026-04-14 12:42:49,"@sampahfhui maksud ""apapun yang dia ketik"" itu ngarah ke siapa gais? Kata ""dia""",Neutral
2026-04-14 12:42:49,"@MastinSaurus @sampahfhui sejenis nih, sama sama gapunya otak",Positive
2026-04-14 12:44:18,@MastinSaurus @sampahfhui Tongkrongan lu kualitas rendah si,Positive
2026-04-14 12:45:06,@sampahfhui https://t.co/w58n9yIrly,Neutral
2026-04-14 12:45:12,@sampahfhui yuu,Neutral
2026-04-14 12:45:52,@sampahfhui @mukaikhlas ndlogok kabeh,Neutral
2026-04-14 12:46:38,@MastinSaurus @sampahfhui lu diem aja der daripada ikut2an tapi yang lu bahas sampah begini,Neutral
2026-04-14 12:47:02,@MastinSaurus @BudiBukanIntel @sampahfhui pelaku ya mas?,Neutral
2026-04-14 12:50:14,@MastinSaurus @sampahfhui Yg nge-share isi Group-nya siapa?,Neutral
2026-04-14 12:50:56,@sampahfhui Seandainya Fufufafa bisa diadili terbuka seperti ini.,Neutral
2026-04-14 12:51:27,@sampahfhui Segera usut.,Positive
2026-04-14 12:51:28,"@sampahfhui sampah cuih,mati sana anjg",Positive
2026-04-14 12:53:03,@sampahfhui MEMANG GOSSIP ITU JAHAT GUYS..UDAH YA CEWE ATAU COWO JANGAN NGEGOSSIP APALAGI ADA YANG NYEBARKAN HAHAHAHA,Negative
2026-04-14 12:53:15,@sampahfhui tbh this is a NORMAL and DAILY conversation for men at television industry (so tragic i know),Negative
2026-04-14 12:53:16,"@MastinSaurus @sampahfhui YA MAKANYA BANYAK GENERASI SEKARANG DAN SETERUSNYA BANYAK YG BERPIKIR KEK GINI, SEBUAH KEJELEKAN AJA DIANGGAP NORMAL COK COK",Positive
2026-04-14 12:54:30,@sampahfhui https://t.co/tpZeca9D3Z,Neutral
2026-04-14 12:56:14,Kasus pelecehan 16 mahasiswa FH UI terungkap dari grup angkatan diawali pelaku minta maaf. Chat seksual viral dan ditelusuri BEM. Baca selengkapnya: https://t.co/gItD9s0l5t ~RK #pelecehan #FHUI #viral https://t.co/u4KL10c3Zc,Neutral
2026-04-14 12:57:12,@sampahfhui Ketikan valen jelek banget,Neutral
2026-04-14 13:00:35,@MastinSaurus @sampahfhui “Tapi selama di simpen didalam kepala ya gak masalah” Lah ngomong apa si ini org Masalahnya mrk ga nyimpen di dalam kepala dodol,Positive
2026-04-14 13:00:49,"@sampahfhui ""Kalo miskin jangan beranak""",Neutral
2026-04-14 13:08:09,@MastinSaurus @sampahfhui Kasian banget nyokap lu ngelahirin lu otaknya kayak gini😭😭,Neutral
2026-04-14 13:09:02,BEM FH UI BSO FH UI dan BK FH UI melalui akun Instagram (@bem.fhui) turut menyatakan sikap terhadap kekerasan seksual yang terjadi dengan berkomitmen mengedepankan perspektif korban dan menerapkan sanksi sosial terhadap pelaku.,Positive
2026-04-14 13:12:59,@sampahfhui berati ada yang ga mematuhi rule fight club,Neutral
2026-04-14 13:14:43,"@sampahfhui Yakin beberapa dari mereka bakal jadi pejabat, anggota DPR, penyelenggara negara",Neutral
2026-04-14 13:16:18,@sampahfhui gws yang jd jodoh mereka ya amit amit,Positive
2026-04-14 13:16:35,@MastinSaurus @sampahfhui sakit lu sakit,Neutral
2026-04-14 13:16:45,"@MastinSaurus @sampahfhui beda. kalo di kepala ya biarkan di kepala, kenapa? karena itu kita yang tahu sendiri. beda lagi kalau sudsh chat begini, mereka yang tergabung dalam grup chat ini ada hak untuk menyebar juga. lagi pun, hal hal seperti ini memang tidak pantas untuk dibicarakan bukan? cukup pendam.",Positive
2026-04-14 13:17:41,"@MastinSaurus @asyncawaitx masa harus nunggu ortu atau sodara cewek lu yang jadi gambaran gimana sakitnya korban biar elu ngerti bang? klo elu dihina netizen, coba deh bayangin elu yang jadi cewek &amp; ada di posisi korban, eh ada org berotak dangkal yg membenarkan pelaku kek ketikan lu itu, coba mikir dikit",Positive
2026-04-14 13:19:04,"@MastinSaurus @BudiBukanIntel @sampahfhui Bang jago sabar bang, mau jadi jagoan yak",Neutral
2026-04-14 13:19:07,@sampahfhui sampah masyarakat,Positive
2026-04-14 13:21:38,"@MastinSaurus @sampahfhui This is an example of a person that has a small dick and even smaller brain. God gave you a brain and critical thinking for a reason, use yours. I really hope you reflect on this because how would you feel if your mom or sister was in this situation?",Positive
2026-04-14 13:25:47,@sampahfhui sakit bangetttt:( najis bgt bangga dgn jabatan yg cuma di lingkungan kampus. aku udh noted sih dan perusahaanku dijamin ga akan nerima mereka sampai kapan pun mau dari jabatan intern - direksi. semoga pelaku2 ini tau susahnya kehidupan setelah lulus kuliah,Positive
2026-04-14 13:26:08,@sampahfhui Ew disgusting. Inilah kenapa moral tu penting bgt.,Positive
2026-04-14 13:26:49,"@sampahfhui Leaker nya salah seorang dari 16 itu, atau orang luar grup bsa akses grup?",Neutral
2026-04-14 13:27:18,"@MastinSaurus @sampahfhui Pembunuhan kalo gak ada saksi, gajadi ya pembunuhannya?",Neutral
2026-04-14 13:27:36,@naay_killa @sampahfhui Baca komen lu IQ gw turun 10,Neutral
2026-04-14 13:28:23,"@sampahfhui Faktanya mereka ini 1 dari ribuan bahkan mungkin puluhan ribu grub cowo yang lagi apes, yang ngelakuin hal yang sama, gua banyak bgt cerita dari temen bahkan yg mereka saling share akun bkp, selain isinya yg ngelecehin wanita. Rata2 pada kuliah di jabodetabek emang",Neutral
2026-04-14 13:29:33,"@MastinSaurus @sampahfhui tongkrongan lu jelek, sialan.",Positive
2026-04-14 13:30:37,13 April 2026 malam s/d 14 April dini hari BEM FH UI gelar forum sidang terbuka di Auditorium FH UI (Depok). Ratusan mahasiswa hadir untuk menuntut pelaku dihadirkan &amp; di-DO (drop out). Sidang sempat live di TikTok.--,Positive
2026-04-14 13:30:41,Sumber: pernyataan resmi FH UI BEM FH UI &amp; pemberitaan media kredibel (Tempo Kompas detik dll). Kamu boleh repost atau quote tweet ini kalau mau. Stay safe &amp; bijak ya dalam diskusi. Kasus ini penting dibahas tapi jangan jadi bahan bully personal yang berlebihan. CMIIW,Neutral
2026-04-14 13:30:45,"@sampahfhui parah banget sihh, udah gede masih otak ke kenak Kanakan, mirisss",Positive
2026-04-14 13:31:21,@sampahfhui ini nama grup nya kira2 apa ya,Neutral
2026-04-14 13:32:15,1 sisi banyak kasus ks yang lama di up lagi disisi lain hujat presiden disisi lain lagi kawal kasus fh ui ada lagi kasus ks yang baru keungkap waw what a good day as wni (anw kapan pragib beserta jajaran downfall),Neutral
2026-04-14 13:32:49,"@G0RIP @ur1kiss4me @sadampermana_w Kalo begal masih megang senjata dan mengancam, korban berhak membela diri, walaupun akhirnya si begal terbunuh. Tapi, kalo begal sudah tidak mempunyai ancaman, lari, dikejar dan dianiaya, itu unlawful killing. Kenapa? Karena pengadilan itu tugas negara, bukan tugas pribadi",Neutral
2026-04-14 13:33:48,"@MastinSaurus @sampahfhui Sebagian cowo otaknya ganyampe buat ngerti masalahnya apa krn andai mereka diomongin penisnya besar yg ada mereka bangga, petantang petenteng, seolah harga dirinya sekecil penis. Sementara kami perempuan ga nyaman tubuh kami diobjektifikasi, kami lebih dri sekadar kemolekan tubuh",Positive
2026-04-14 13:34:30,"@MastinSaurus @sampahfhui ""Udah bener"" ya berarti itu sdh menjadi kebiasaan, kebiasaan kayak gitu ngebentuk mindset jelek. gak bisa ditoleransi karena ini jelas melanggar norma, dan terjadi di grub chat tertutup dimana norma disana menjadi longgar. Klo dinormalisasikan maka norma sosial akan semakin turum",Positive
2026-04-14 13:36:26,@sampahfhui KESEL LIATNYA,Positive
2026-04-14 13:36:26,@MastinSaurus @sampahfhui Moga lu difoto diem2 dari jauh terus tiap malem dijadiin bahan coli di grup gay,Negative
2026-04-14 13:36:41,"@revol7hink @sampahfhui Aneh, Intinya ini sexual harrasment, mau privat atau public, kalau memang tabu, jangan nanggung kalau katamu menentang sexual harrasment, Prevent before it happens, don't wait until it happens.",Positive
2026-04-14 13:39:03,"@sampahfhui Ini bagusnya pihak kampus kooperatif n DO. Beda dg unud, ngebully korban yg bunuh diri cma di sangsi akademik",Positive
2026-04-14 13:39:21,"@MastinSaurus @sampahfhui No, salaah bangeeet mereka bahas hal itu di grup mereka, coba dipikir dehh banyakkk bgt hal yg bisa dibahas di grup kaaan? sekelas anak fhui lhoo kok ada waktu sampe bahas kalimat sekotor itu😭 najiss cuihh🤓 smg para korban dpt perlindungan aamiin🫂🫂",Positive
2026-04-14 13:40:13,@sampahfhui Maybe they are contaminated by western culture which considers this a normal action even though in fact they live in a country that has values ​​and limits in carrying out conversations.,Neutral
2026-04-14 13:44:21,@sampahfhui Kalo masalah ginian kompak bener netijen ya,Neutral
2026-04-14 13:44:28,16 Mahasiswa FH UI Terduga Pelaku Pelecehan Seksual Ditampilkan Disiarkan Live di Medsos https://t.co/Hxovqs5plF,Neutral
2026-04-14 13:48:12,"@Ritzhy1 @3okt1993 @Yanngasi @kyutbrahhu Grup ama tongkrongan gua bersih nih, hhm. Berarti lu juga sama ya dlm grup/tongkrongan lu pasti ada pelecehan verbal thdp wanita. AKH LAGI2 IQ MONYET yg gua hadapi",Positive
2026-04-14 13:49:56,@sampahfhui Jdi kalian punya grup cuma buat ngmongin kya gini sumpah ya kalian norak bgd bner2 ga menghargai perempuan..,Positive
2026-04-14 13:50:03,"@Ritzhy1 @3okt1993 @Yanngasi @kyutbrahhu Dg statement lu kaya gini, ya berarti lu menormalisasikan para monyet2 itu lecehin adek cewe atau emak lu di grup mereka. Tapi ya elunya juga monyet dan segolongan para monyet2 KS itu ya gua gak bisa tahan2 sih. Silahkan para monyet misuh2 di grup wa",Positive
2026-04-14 13:50:04,@Ritzhy1 @MastinSaurus @sampahfhui pak polisi numpang tanya https://t.co/lQuhjSb0Rq,Neutral
2026-04-14 13:50:18,"@MastinSaurus @sampahfhui gampangnya gini bro, posisikan elu jadi Bapak dari cewe yang lo omongin, terus baca begituan di grup chat temen temennya, gue si langsung ngamuk ya, gatau kalo lo yang udah agak minus kemanusiaannya",Positive
2026-04-14 13:52:16,@MastinSaurus @sampahfhui Setuju bangg👏🏻,Neutral
2026-04-14 13:52:44,"@sampahfhui wkkwkwk calon"" hakim cabul",Positive
2026-04-14 13:53:08,@MastinSaurus @BudiBukanIntel @sampahfhui https://t.co/Z2FJw7DHr5,Neutral
2026-04-14 13:53:44,"@MastinSaurus @sampahfhui dongo jangan dipelihara kak, malu udah gede",Positive
2026-04-14 13:54:54,@MastinSaurus @sampahfhui Dari ketikannya aja udah terlihat bagaimana isi kepala ybs ygy 🤣,Positive
2026-04-14 13:59:56,"@sampahfhui dasar mental nya udah rusak gak punya malu, apa lagi nanti klw jd pejabat. halahhh",Positive
2026-04-14 14:02:04,"@MastinSaurus @sampahfhui Sebenernya yg salah bukan yg nge share, yang salah itu eluuuuuu punya otak nggak di pakek buat MIKIR, ciri ciri salah satu komplotan mereka nih",Positive
2026-04-14 14:05:15,@MastinSaurus @sampahfhui yah dongo,Neutral
2026-04-14 14:07:44,"@MastinSaurus @asyncawaitx “Gak usah sok2an jadi korban, gak ada yg nagapa2in lu, ngelecehin ato ngomong di depan aja kagak ada, apalagi grepe ato perkosa.” ENAK GAK JILAT LUDAH SENDIRI? enak lah😜😜",Negative
2026-04-14 14:08:25,@naay_killa @sampahfhui lu ngelc ajaaa sat,Neutral
2026-04-14 14:09:04,@sampahfhui Sumpahh harus di DO orang” kayak mereka. Ga pantas jadi pengacara 🙃,Positive
2026-04-14 14:09:20,"@revol7hink @tsetchaiklatte Pemikiran itu letaknya di otak. Begitu jari lo ngetik dan ngirim data elektronik ke 15 HP orang lain, itu namanya TINDAKAN (Actus Reus) &amp; TRANSMISI. Emang anggota grup lu pake telepati nyebutnya pemikiran? Wkwkwk. udah ya mles gw sama aja lu kek fufufafa mau pinter sendiri",Positive
2026-04-14 14:10:45,@MastinSaurus @sampahfhui https://t.co/Twreb9Ncbw,Neutral
2026-04-14 14:12:08,"@sampahfhui anj1ng bgtt yaa ketikan ANAK PEJABAT, wkwkwk",Neutral
2026-04-14 14:13:51,"@MastinSaurus @sampahfhui gak usah dijawabin guys, uda jelas otaknya gak ada gini soalnya buang2 waktu🙂",Positive
2026-04-14 14:15:23,"@sampahfhui miriss bgtt, padahal mereka anak hukum . . .",Positive
2026-04-14 14:15:40,"@MastinSaurus @sampahfhui Mantap mas. Pertahankan ya, selama disimpen di kepala gak masalah ya. Eh ini ga disimpen nih, dilempar ke publik. Giliran dijadiin masalah ada aja ngelesnya. Slebew.",Positive
2026-04-14 14:16:32,@sampahfhui Astaga komennya benar-benar menjijikan,Positive
2026-04-14 14:17:05,@sampahfhui Pembahasanya gak ada isi sama sekali. Njir😂😂SAMPAH . KOSONG!!,Neutral
2026-04-14 14:17:10,"@MastinSaurus @sampahfhui Lebih baik menjadi sok suci daripada kek gini, dosa",Positive
2026-04-14 14:18:00,@sampahfhui Apakah lontarkan langsung pada korban?,Neutral
2026-04-14 14:18:08,@MastinSaurus @sampahfhui SHAME ON YOU,Positive
2026-04-14 14:18:40,"@sampahfhui Percaya ga percaya yg gini keliatan emang kaya org bener. Di depan org banyak tutur kata oke, well mannered lah. Tapi di belakang, ……… (isi sendiri)",Positive
2026-04-14 14:18:57,"@sampahfhui @FakultasHukumUI @alsalcui @ilmsfhui @ppksui @HMIFHUI Kalau boleh @univ_indonesia , langsung DO dan kasih sanksi sosial donk!!! Blacklist dari semua Univ negri seindonesia. Biadab banget calon penegak hukum malah pantas dihukum!",Positive
2026-04-14 14:19:54,@sampahfhui https://t.co/Vlpfbz7ulo,Neutral
2026-04-14 14:24:05,"@Ritzhy1 @kyutbrahhu Dari cara lu balesin komen2 orang aja udah jelas2 lo ngebelain mereka .. ya karena otak Lo dungu makanya ga paham2.. ngerasa paling bener sendiri..padahal ya dungu.. minimal kalo otak dungu, masih punya etika kek, jelas2 pelaku KS masih dibelain..",Positive
2026-04-14 14:27:20,"@sampahfhui bnr bnr ya, otak laki ngeres",Positive
2026-04-14 14:28:54,@MastinSaurus @sampahfhui https://t.co/8Rid70flo5,Neutral
2026-04-14 14:29:27,@MastinSaurus @sampahfhui WHAT THE FUCK!,Neutral
2026-04-14 14:29:36,"@MastinSaurus @sampahfhui udh bener digrup sebenernya itu salah ! itu gabener org yg normal dijadikan objek apalagi orgnya masih 1 lingkungan, harusnya kan mereka bisa aja objeknya ke pornstar kalo mau mesum, kalo isi kepala manusia isinya macem macem iya itu betul dan selagi disimpen dalem kepala",Positive
2026-04-14 14:30:29,@MastinSaurus @sampahfhui Coba ibu atau saudara cewe lu yang jadi obyek dari sebuah kemesuman kira² trima ngga?,Positive
2026-04-14 14:33:33,"@sampahfhui Sakjiww semua anjir,",Positive
2026-04-14 14:34:25,@sampahfhui percuma ipk cumlaude dan hafal pasal-pasal perlindungan perempuan kalau logika dasarnya belum bisa memanusiakan mereka,Positive
2026-04-14 14:35:02,"@MastinSaurus @BudiBukanIntel @sampahfhui Terharu saya, tulul nya diborong smua 🥲",Neutral
2026-04-14 14:35:28,@sampahfhui @fredahanida Jangan ada ruang untuk para pelaku kekerasan seksual!!,Positive
2026-04-14 14:35:31,"@MastinSaurus @sampahfhui lu otaknya mulus atau hatinya jebol? gak tau kalo pelecehan seksual tuh bisa verbal atau gak punya empati kemanusiaan? coba lu jadi cewek, diomongin gitu, suka lo hah? Bilang aja suka atau suka ngomongin cewek kek gitu juga.",Positive
2026-04-14 14:37:01,@sampahfhui Muka mesumm semuaaa,Positive
2026-04-14 14:37:23,Haii aku disini cuma pengen kasih tau opini aku tentang masalah yang terjadi sekarang ini yaitu 16 mahasiswa FH UI yang melakukan KS.,Neutral
2026-04-14 14:40:59,@sampahfhui Yuk guys yg mau makanan praktis dan sehat dikala sibuk... Abon Ikan Cakalang MAKKU pilihan nya https://t.co/KTp2c8vCP1,Neutral
2026-04-14 14:43:30,@sampahfhui WTF?!,Neutral
2026-04-14 14:43:47,"@sampahfhui gue juga ada dunia kerja isinya cewecowo ngomongin org yg gada orgnya digrup itu yg di omongin vulgar si nama cewe yg gada digrup itu, tp ga sehedon ini. tp sukur nya gada yg Cepu 🫣",Negative
2026-04-14 14:45:44,@MastinSaurus @sampahfhui nyawit ni orang,Neutral
2026-04-14 14:46:32,"@sampahfhui Sumpah gw kira awalnya ya emang by moment lihat yang bohay terus chat grup, udah kelar bhs yang lain. ini semua cwe! Sumpah bahaya ini kalau ke TK,SD,SMP, SMA/SMK jadi PEDOFIL ini. mental rusak, harus di gembleng di puncak gunung salak 10thn ini. Ketemu di jalan harus di gembleng",Positive
2026-04-14 14:47:04,@MastinSaurus @sampahfhui tongkrongan gw ga pernah ngelecehin perempuan bre sorry aja ini mah https://t.co/51iL5KeLt1,Neutral
2026-04-14 14:49:10,"@sampahfhui banyak sebenernya ga cwo cwe juga cm ga kesebar aja, ada ni cwe https://t.co/7u1fAtEgeO",Neutral
2026-04-14 14:49:22,@sampahfhui Cowok lonte,Neutral
2026-04-14 14:50:25,"@MastinSaurus @sampahfhui https://t.co/t8TN9LBLNv gw males ngetik panjang lagi buat manusia kayak lo, jadi lo baca aja maksud dari kekerasan seksual itu sendiri. And... btw.. kenal atau tidak kenal dengan korban, berempatilah! Setiap orang berharga, setidaknya untuk dirinya sendiri!",Positive
2026-04-14 14:54:36,"@MastinSaurus @asyncawaitx Kenal ga kenal sama korbannya, berempatilah! Setiap orang berharga, setidaknya untuk dirinya sendiri! Ga ada satupun orang yang boleh melakukan tindak merendahkan harga diri dari siapapun! Kamu ga suka ortumu seperti itu, maka merekapun sama!",Positive
2026-04-14 14:54:53,kenapa tbtb pengunduran diri ya? fh ui pelecehan seksual https://t.co/mm36NkRvLm,Neutral
2026-04-14 14:55:06,@sampahfhui @threadreaderapp unroll,Neutral
2026-04-14 14:56:05,@sampahfhui @demambiru21,Neutral
2026-04-14 14:59:30,@Ritzhy1 @wroofwoof @MastinSaurus @sampahfhui Lu mau ya digituin?,Positive
2026-04-14 15:01:26,@sampahfhui B,Neutral
2026-04-14 15:05:26,@sampahfhui sakit jiwa tu org,Positive
2026-04-14 15:07:59,"@sampahfhui Ih najis nya, potong aja tytyd nya satu’",Positive
2026-04-14 15:08:25,"@MastinSaurus @sampahfhui ""simpen di dalam kepala"" itu lu tau. berarti yg ada di grup chat itu ga bener dong",Positive
2026-04-14 15:14:12,@MastinSaurus @sampahfhui sebenernya kesalahan utama mereka itu bukan karna chatnya kesebar keluar tapi yang dijadikan objek obrolan/pelecehan adalah orang2 yang ada di lingkungan mereka seandainya yang mereka jadikan objek adalah orang2 di luar lingkungan contoh artis bokep mungkin gak serame ini,Positive
2026-04-14 15:17:02,@revol7hink @sampahfhui kayaknya yg dijadikan masalah adalah objek nya yang kebetulan orang lingkungan kampus juga seandainya yg dijadikan objek orang2 di luar kampus kayaknya ya biasa aja,Negative
2026-04-14 15:21:32,@MastinSaurus @sampahfhui Pasti sengaja ragebait abis gt hpnya ditempel di silit https://t.co/1x5qrzAJqD,Neutral
2026-04-14 15:21:34,"@MastinSaurus @sampahfhui MANUSIA DICIPTAKAN BERAKAL YA. KOMENAN LO KAYA BINATANG. SEMOGA IBU LO, ADIK PEREMPUAN LO GAK JADI KORBAN PELECEHAN YANG SAMA. MAKANYA LO SEKOLAH!!!!",Positive
2026-04-14 15:22:05,@MastinSaurus @sampahfhui HATI OTAK LO BUSUUKKKK,Positive
2026-04-14 15:23:02,Lihat berita 16 mahasiswa FH UI terlibat KS saya benar-benar khawatir. Kami orang tua berjuang bayar sekolah kuliah mahal supaya anak punya masa depan cerah. Tapi sekarang malah takut kampus jadi tempat yang berbahaya. Besok sidang etik semoga pihak kampus ambil tindakan https://t.co/BG45Jx6dsQ,Positive
2026-04-14 15:23:45,"@MastinSaurus @sampahfhui ""udah bener"" ampun bang malu bat gw baca tulisan lu 😞🤮",Neutral
2026-04-14 15:27:42,@sampahfhui wong stress,Neutral
2026-04-14 15:30:41,"@sampahfhui Mereka gak paham, klo setiap huruf itu ada malaikat penjaganya, rangkailah menjadi kata2 yg baik, yg gak membuat telinga panas saat membacanya. Tulisanmu menandakan kbersihan hatimu. Smg para Guru di sekolah punya hati utk menyelipkan akhlak yg baik utk murid2nya. Berkata baik.",Neutral
2026-04-14 15:32:41,@sampahfhui Pelecehan seksual juga terjadi di RSUD pada pasien wanita yg akan dioperasi dlm bius total (topless Krn kebijakan RS). Hal ini dilakukan oleh dr. Anastesi dan nurse laki2 sebelum dr. Yg akan mengoperasi datang. KL ditawari pasang behel cabut 4 gigi bius total SAY NO!!,Neutral
2026-04-14 15:33:12,@MastinSaurus @BudiBukanIntel @sampahfhui udh yappingnya?,Neutral
2026-04-14 15:34:29,@MastinSaurus @sampahfhui bener setuju bgt sama ini,Neutral
2026-04-14 15:36:32,"@sampahfhui NO VIRAL, NO JUSTICE!!! 🔥🔥🔥",Positive
2026-04-14 15:38:14,@sampahfhui sakit bgt baca typingan valenza..,Neutral
2026-04-14 15:42:38,@sampahfhui awas kegocek lagi teman teman. nanti issue indonesia ketutup sama masalah ini.,Negative
2026-04-14 15:43:23,@sampahfhui gak etis banget ajg,Positive
2026-04-14 15:45:37,"@MastinSaurus @sampahfhui Bro lu blg selama disimpen di kepala gapapa kan? Lah ini mereka udh tuangin ke chat jir udh bkn sekedar di kepala lg, lu baca ulang ketikan lu deh mendingan, malu2in bgtt pake bela2in pelaku. Dan 1 lagi, pelecehan, kekerasan seksual berawal dri chat2/“jokes” kayak gini btw. https://t.co/mtNHSr7NsB",Positive
2026-04-14 15:47:32,@MastinSaurus @sampahfhui lu waras ga sih?,Neutral
2026-04-14 15:48:10,@sampahfhui U guys still use Line?,Neutral
2026-04-14 15:49:36,"@MastinSaurus @sampahfhui Ironi sekali, habis ngatain ""share isi kepala manusia"", kamu lalu share isi kepalamu juga di sini. Alhasil isi kepalamu di sini dicecar habis2an sama publik karena kontra.",Neutral
2026-04-14 15:49:46,"@sampahfhui Akar penyebab dr kehancuran ekonomi adalah E-commerce yg berjalan tanpa menghargai rantai distribusi. Tolong suarakan spy pemerintah Meregulasi E-commerce📷. Baca : ""Perlunya Penerapan 3 Aturan Pada E-commerce"" https://t.co/wHcNSpo8p1",Neutral
2026-04-14 15:51:15,Konteks lebih lengkap. https://t.co/tOQGR7R2sL,Neutral
2026-04-14 15:56:27,@sampahfhui @terbitfajjar 🤡,Neutral
